"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"PE477",6,1,"T0_T24","c_Viruses","VP",24284.1880341878,582820.512820508,7995.18924420955,0.702881829380881,"LM_SR_AVG",251452.991452992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE477",6,1,"T0_T3","c_Viruses","VP",-8603.9886039888,-25811.9658119664,10405.1809227019,1,"LM_SR_AVG",251452.991452992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE477",6,1,"T0_T6","c_Viruses","VP",17150.9971509971,102905.982905983,5360.04508933609,0.637943004129308,"LM_SR_AVG",251452.991452992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE477",6,1,"T0_T9","c_Viruses","VP",26098.2905982903,234884.615384613,6307.74056297565,0.602693887635327,"LM_SR_AVG",251452.991452992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",1,1,"T0_T12","c_Viruses","VP",10339.593114241,124075.117370892,16840.1570806324,0.434605842903497,"LM_SR_AVG",472535.211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",1,1,"T0_T24","c_Viruses","VP",18888.8888888888,453333.333333333,17486.5389878975,0.580386353282844,"LM_SR_AVG",472535.211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",1,1,"T0_T3","c_Viruses","VP",438.184663536935,1314.55399061094,51942.2365659121,1,"LM_SR_AVG",472535.211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",1,1,"T0_T6","c_Viruses","VP",-15086.0719874803,-90516.4319248814,52195.681285093,0.949267652447999,"LM_SR_AVG",472535.211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",1,1,"T0_T9","c_Viruses","VP",26183.0985915494,235647.887323944,24282.2801652298,0.624611606264091,"LM_SR_AVG",472535.211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PE486",2,1,"T0_T12","c_Viruses","VP",165255.086071988,1983061.03286385,15547.8652707874,0.65328620111893,"LM_SR_AVG",412300.469483568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
