"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"PE486",6,7,"T0_T24","c_Viruses","VP",63222.2222222222,189666.666666667,59262.057564823,NA,"VIPCAL_SE",353375,1253191.928,39722199.34,224208.216651181,672624.649953544,210164.081151489,19.0343020857034,22420.8216651181,8.30400802411781,42.9383327437802,7.61372083428137,8968.32866604724,3.32160320964713,17.1753330975121,4.75857552142585,5605.20541627952,2.07600200602945,10.7345831859451,0.00564440590844638,7.44332190653143e-12,2.93698711892567e-12,1.06575047325845e-12,4.25995611637244e-10,4.33438933543775e-10,1.12104108325591e-10,1.15041095444516e-10,1.79366573320945e-11,1.90024078053529e-11,1.70398244654898e-10,1.77841566561429e-10,4.48416433302362e-11,4.77786304491619e-11,7.17466293283779e-12,8.24041340609624e-12,1.06498902909311e-10,1.13942224815842e-10,2.80260270813976e-11,3.09630142003233e-11,4.48416433302362e-12,5.54991480628207e-12
"PE486",7,7,"T0_T24","c_Viruses","VP",164023.394132733,492070.1823982,49689.73751813,NA,"VIPCAL_SE",232729.196109059,1153356.672,38603377.27,812865.249181814,2438595.74754545,246251.829399213,104.78254504874,81286.5249181814,30.1061203400672,169.147727272726,41.913018019496,32514.6099672726,12.0424481360269,67.6590909090906,26.195636262185,20321.6312295454,7.5265300850168,42.2869318181816,0.0210568428636818,2.69857091174596e-11,1.06480253129328e-11,3.86387054386439e-12,1.54444397344545e-09,1.57142968256291e-09,4.06432624590907e-10,4.1708064990384e-10,6.50292199345451e-11,6.88930904784095e-11,6.17777589378179e-10,6.44763298495638e-10,1.62573049836363e-10,1.73221075149296e-10,2.60116879738181e-11,2.98755585176824e-11,3.86110993361362e-10,4.13096702478821e-10,1.01608156147727e-10,1.1225618146066e-10,1.62573049836363e-11,2.01211755275007e-11
"PE477",1,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",249480.343980344,1053212.521,33559719.93,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE477",2,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",297879.411764706,1314415.157,20867792.42,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE477",3,7,"T0_T24","c_Viruses","Diff",328366.013071894,985098.039215683,227661.191483767,NA,"VIPCAL_SE",259754.901960784,722446.458,37050247.12,913271.939357611,2739815.81807284,633185.438157152,105.476962990538,91327.1939357611,33.8248866428745,303.393093036421,42.1907851962151,36530.8775743044,13.5299546571498,121.357237214568,26.3692407476344,22831.7984839403,8.45622166071862,75.8482732591052,0.024649550552245,3.03190361815188e-11,1.19632900258183e-11,4.34114331812517e-12,1.73521668477946e-09,1.76553572096098e-09,4.56635969678806e-10,4.68599259704624e-10,7.30617551486089e-11,7.74028984667341e-11,6.94086673911785e-10,7.24405710093303e-10,1.82654387871522e-10,1.94617677897341e-10,2.92247020594436e-11,3.35658453775687e-11,4.33804171194865e-10,4.64123207376384e-10,1.14158992419701e-10,1.2612228244552e-10,1.82654387871522e-11,2.26065821052774e-11
"PE477",4,7,"T0_T24","c_Viruses","Diff",201685.424736291,1539965.48959421,127481.588983995,NA,"VIPCAL_SE",221618.06621355,867009.8847,39775947.28,789029.792714576,6024623.01195471,498730.990910653,271.847106821581,78902.9792714576,29.2233256560954,218.414061469463,108.738842728633,31561.191708583,11.6893302624382,87.3656245877853,67.9617767053954,19725.7448178644,7.30583141402385,54.6035153673658,0.0198368573640813,2.6194413517661e-11,1.0335795771734e-11,3.75057117692009e-12,1.49915660615769e-09,1.52535101967535e-09,3.94514896357288e-10,4.04850692129022e-10,6.31223834171660e-11,6.68729545940861e-11,5.99662642463077e-10,6.25857055980738e-10,1.57805958542915e-10,1.68141754314649e-10,2.52489533668664e-11,2.89995245437865e-11,3.74789151539423e-10,4.00983565057084e-10,9.8628724089322e-11,1.08964519861056e-10,1.57805958542915e-11,1.95311670312116e-11
"PE477",5,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",566087.354131791,1562891.269,54172981.88,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE477",6,7,"T0_T24","c_Viruses","Diff",192735.042735043,578205.12820513,91264.0349115488,NA,"VIPCAL_SE",271965.811965812,865156.5074,36079077.43,613113.741102138,1839341.22330642,290322.056013543,67.6313397633095,61311.3741102138,22.7079163371162,170.081709616594,27.0525359053238,24524.5496440855,9.08316653484649,68.0326838466374,16.9078349408274,15327.8435275534,5.67697908427905,42.5204274041484,0.0169936091711793,2.03543072974928e-11,8.03140574841116e-12,2.91437249490927e-12,1.16491610809406e-09,1.18527041539155e-09,3.06556870551069e-10,3.1458827629948e-10,4.9049099288171e-11,5.19634717830803e-11,4.65966443237625e-10,4.86320750535118e-10,1.22622748220428e-10,1.30654153968839e-10,1.96196397152684e-11,2.25340122101777e-11,2.91229027023515e-10,3.11583334321008e-10,7.66392176377672e-11,8.46706233861784e-11,1.22622748220428e-11,1.5176647316952e-11
"PE486",1,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",472535.211267606,911243.8221,20372940.69,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE486",2,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",412300.469483568,1128088.962,22428953.87,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE486",3,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",421541.666666667,926688.6326,42011738.06,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE486",4,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",223250,794913.5091,13643945.63,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE486",5,7,"T0_T24","c_Viruses","Diff",0,0,0,NA,"VIPCAL_SE",295000,759699.341,18433072.49,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PE486",6,7,"T0_T24","c_Viruses","Diff",142138.888888889,426416.666666666,128988.668966859,NA,"VIPCAL_SE",353375,1253191.928,39722199.34,504074.448420077,1512223.34526023,457439.147513921,42.7937274923304,50407.4448420077,18.6694240155584,96.5357858743074,17.1174909969322,20162.9779368031,7.46776960622336,38.6143143497229,10.6984318730826,12601.8612105019,4.6673560038896,24.1339464685768,0.012689993424218,1.67343928803697e-11,6.60305935305039e-12,2.39606554115267e-12,9.57741451998146e-10,9.74475844878515e-10,2.52037224210038e-10,2.58640283563089e-10,4.03259558736061e-11,4.27220214147588e-11,3.83096580799258e-10,3.99830973679628e-10,1.00814889684015e-10,1.07417949037066e-10,1.61303823494425e-11,1.85264478905951e-11,2.39435362999536e-10,2.56169755879906e-10,6.30093060525096e-11,6.961236540556e-11,1.00814889684015e-11,1.24775545095542e-11
