"file_name","pop","count"
"vi201124.016","Viruses",2534
"vi201124.016","V1",1911
"vi201124.016","V2",444
"vi201124.016","V3",82
"vi201124.023","root",1005
"vi201124.023","Bacteria",49
"vi201124.023","HNA_Bacteria",23
"vi201124.023","LNA_Bacteria",26
"vi201124.023","Viruses",717
"vi201124.023","V1",685
"vi201124.023","V2",16
"vi201124.023","V3",5
"vi201124.024","root",2820
"vi201124.024","Bacteria",31
"vi201124.024","HNA_Bacteria",6
"vi201124.024","LNA_Bacteria",25
"vi201124.024","Viruses",1324
"vi201124.024","V1",1201
"vi201124.024","V2",9
"vi201124.024","V3",0
"vi201124.025","root",840
"vi201124.025","Bacteria",15
"vi201124.025","HNA_Bacteria",6
"vi201124.025","LNA_Bacteria",9
"vi201124.025","Viruses",481
"vi201124.025","V1",471
"vi201124.025","V2",3
"vi201124.025","V3",0
"vi201124.026","root",1155
"vi201124.026","Bacteria",8
"vi201124.026","HNA_Bacteria",4
"vi201124.026","LNA_Bacteria",4
"vi201124.026","Viruses",586
"vi201124.026","V1",579
"vi201124.026","V2",2
"vi201124.026","V3",1
"vi201124.027","root",900
"vi201124.027","Bacteria",1
"vi201124.027","HNA_Bacteria",1
"vi201124.027","LNA_Bacteria",0
"vi201124.027","Viruses",570
"vi201124.027","V1",559
"vi201124.027","V2",0
"vi201124.027","V3",0
"vi201124.028","root",915
"vi201124.028","Bacteria",6
"vi201124.028","HNA_Bacteria",2
"vi201124.028","LNA_Bacteria",4
"vi201124.028","Viruses",504
"vi201124.028","V1",498
"vi201124.028","V2",0
"vi201124.028","V3",0
"vi201124.035","root",5445
"vi201124.035","Bacteria",1039
"vi201124.035","HNA_Bacteria",314
"vi201124.035","LNA_Bacteria",717
"vi201124.035","Viruses",3161
"vi201124.035","V1",2520
"vi201124.035","V2",478
"vi201124.035","V3",61
"vi201124.036","root",1500
"vi201124.036","Bacteria",182
"vi201124.036","HNA_Bacteria",69
"vi201124.036","LNA_Bacteria",111
"vi201124.036","Viruses",869
"vi201124.036","V1",765
"vi201124.036","V2",80
"vi201124.036","V3",7
"vi201124.043","root",825
"vi201124.043","Bacteria",36
"vi201124.043","HNA_Bacteria",5
"vi201124.043","LNA_Bacteria",31
"vi201124.043","Viruses",530
"vi201124.043","V1",515
"vi201124.043","V2",11
"vi201124.043","V3",1
"vi201124.044","root",1020
"vi201124.044","Bacteria",31
"vi201124.044","HNA_Bacteria",13
"vi201124.044","LNA_Bacteria",18
"vi201124.044","Viruses",727
"vi201124.044","V1",706
"vi201124.044","V2",8
"vi201124.044","V3",3
"vi201124.045","root",960
"vi201124.045","Bacteria",7
"vi201124.045","HNA_Bacteria",1
"vi201124.045","LNA_Bacteria",6
"vi201124.045","Viruses",676
"vi201124.045","V1",666
"vi201124.045","V2",0
"vi201124.045","V3",0
"vi201124.046","root",960
"vi201124.046","Bacteria",7
"vi201124.046","HNA_Bacteria",3
"vi201124.046","LNA_Bacteria",4
"vi201124.046","Viruses",609
"vi201124.046","V1",600
"vi201124.046","V2",4
"vi201124.046","V3",1
"vi201124.053","root",1140
"vi201124.053","Bacteria",48
"vi201124.053","HNA_Bacteria",10
"vi201124.053","LNA_Bacteria",38
"vi201124.053","Viruses",748
"vi201124.053","V1",688
"vi201124.053","V2",36
"vi201124.053","V3",6
"vi201124.054","root",930
"vi201124.054","Bacteria",11
"vi201124.054","HNA_Bacteria",2
"vi201124.054","LNA_Bacteria",9
"vi201124.054","Viruses",523
"vi201124.054","V1",511
"vi201124.054","V2",4
"vi201124.054","V3",0
"vi201130.001","root",11910
"vi201130.001","Bacteria",41
"vi201130.001","HNA_Bacteria",3
"vi201130.001","LNA_Bacteria",38
"vi201130.001","Viruses",757
"vi201130.001","V1",691
"vi201130.001","V2",3
"vi201130.001","V3",0
"vi201130.002","root",1410
"vi201130.002","Bacteria",12
"vi201130.002","HNA_Bacteria",2
"vi201130.002","LNA_Bacteria",10
"vi201130.002","Viruses",572
"vi201130.002","V1",553
"vi201130.002","V2",1
"vi201130.002","V3",0
"vi201130.003","root",3150
"vi201130.003","Bacteria",17
"vi201130.003","HNA_Bacteria",3
"vi201130.003","LNA_Bacteria",14
"vi201130.003","Viruses",679
"vi201130.003","V1",639
"vi201130.003","V2",1
"vi201130.003","V3",0
"vi201130.004","root",1095
"vi201130.004","Bacteria",3
"vi201130.004","HNA_Bacteria",0
"vi201130.004","LNA_Bacteria",3
"vi201130.004","Viruses",569
"vi201130.004","V1",554
"vi201130.004","V2",0
"vi201130.004","V3",0
"vi201130.005","root",1035
"vi201130.005","Bacteria",2
"vi201130.005","HNA_Bacteria",0
"vi201130.005","LNA_Bacteria",1
"vi201130.005","Viruses",538
"vi201130.005","V1",533
"vi201130.005","V2",1
"vi201130.005","V3",1
"vi201130.006","root",1005
"vi201130.006","Bacteria",3
"vi201130.006","HNA_Bacteria",0
"vi201130.006","LNA_Bacteria",3
"vi201130.006","Viruses",563
"vi201130.006","V1",556
"vi201130.006","V2",1
"vi201130.006","V3",0
"vi201130.007","root",1260
"vi201130.007","Bacteria",10
"vi201130.007","HNA_Bacteria",2
"vi201130.007","LNA_Bacteria",8
"vi201130.007","Viruses",611
"vi201130.007","V1",600
"vi201130.007","V2",0
"vi201130.007","V3",0
"vi201130.020","root",19320
"vi201130.020","Bacteria",21
"vi201130.020","HNA_Bacteria",2
"vi201130.020","LNA_Bacteria",18
"vi201130.020","Viruses",18089
"vi201130.020","V1",11852
"vi201130.020","V2",5887
"vi201130.020","V3",251
"vi201130.021","root",19785
"vi201130.021","Bacteria",21
"vi201130.021","HNA_Bacteria",1
"vi201130.021","LNA_Bacteria",18
"vi201130.021","Viruses",18543
"vi201130.021","V1",11567
"vi201130.021","V2",6522
"vi201130.021","V3",311
"vi201130.022","root",19350
"vi201130.022","Bacteria",15
"vi201130.022","HNA_Bacteria",1
"vi201130.022","LNA_Bacteria",13
"vi201130.022","Viruses",18012
"vi201130.022","V1",11370
"vi201130.022","V2",6209
"vi201130.022","V3",309
"vi201130.023","root",15945
"vi201130.023","Bacteria",21
"vi201130.023","HNA_Bacteria",7
"vi201130.023","LNA_Bacteria",12
"vi201130.023","Viruses",14700
"vi201130.023","V1",9141
"vi201130.023","V2",5174
"vi201130.023","V3",281
"vi201130.024","root",15795
"vi201130.024","Bacteria",20
"vi201130.024","HNA_Bacteria",4
"vi201130.024","LNA_Bacteria",16
"vi201130.024","Viruses",14601
"vi201130.024","V1",9014
"vi201130.024","V2",5136
"vi201130.024","V3",331
"vi201130.025","root",19530
"vi201130.025","Bacteria",66
"vi201130.025","HNA_Bacteria",31
"vi201130.025","LNA_Bacteria",31
"vi201130.025","Viruses",17827
"vi201130.025","V1",10724
"vi201130.025","V2",6497
"vi201130.025","V3",428
"vi201130.027","root",2070
"vi201130.027","Bacteria",43
"vi201130.027","HNA_Bacteria",9
"vi201130.027","LNA_Bacteria",34
"vi201130.027","Viruses",653
"vi201130.027","V1",608
"vi201130.027","V2",18
"vi201130.027","V3",0
"vi201130.028","root",1080
"vi201130.028","Bacteria",7
"vi201130.028","HNA_Bacteria",1
"vi201130.028","LNA_Bacteria",6
"vi201130.028","Viruses",592
"vi201130.028","V1",569
"vi201130.028","V2",17
"vi201130.028","V3",0
"vi201130.029","root",1095
"vi201130.029","Bacteria",10
"vi201130.029","HNA_Bacteria",1
"vi201130.029","LNA_Bacteria",8
"vi201130.029","Viruses",670
"vi201130.029","V1",645
"vi201130.029","V2",21
"vi201130.029","V3",0
"vi201130.030","root",1095
"vi201130.030","Bacteria",12
"vi201130.030","HNA_Bacteria",5
"vi201130.030","LNA_Bacteria",6
"vi201130.030","Viruses",655
"vi201130.030","V1",626
"vi201130.030","V2",17
"vi201130.030","V3",0
"vi201130.031","root",1260
"vi201130.031","Bacteria",6
"vi201130.031","HNA_Bacteria",1
"vi201130.031","LNA_Bacteria",5
"vi201130.031","Viruses",730
"vi201130.031","V1",686
"vi201130.031","V2",21
"vi201130.031","V3",1
"vi201130.044","root",13050
"vi201130.044","Bacteria",1502
"vi201130.044","HNA_Bacteria",862
"vi201130.044","LNA_Bacteria",633
"vi201130.044","Viruses",7326
"vi201130.044","V1",5941
"vi201130.044","V2",1127
"vi201130.044","V3",89
"vi201130.045","root",2295
"vi201130.045","Bacteria",144
"vi201130.045","HNA_Bacteria",85
"vi201130.045","LNA_Bacteria",59
"vi201130.045","Viruses",1217
"vi201130.045","V1",1081
"vi201130.045","V2",97
"vi201130.045","V3",6
"vi201130.046","root",3060
"vi201130.046","Bacteria",113
"vi201130.046","HNA_Bacteria",34
"vi201130.046","LNA_Bacteria",77
"vi201130.046","Viruses",1223
"vi201130.046","V1",1108
"vi201130.046","V2",43
"vi201130.046","V3",2
"vi201130.047","root",1725
"vi201130.047","Bacteria",46
"vi201130.047","HNA_Bacteria",24
"vi201130.047","LNA_Bacteria",22
"vi201130.047","Viruses",789
"vi201130.047","V1",737
"vi201130.047","V2",20
"vi201130.047","V3",1
"vi201130.048","root",9315
"vi201130.048","Bacteria",419
"vi201130.048","HNA_Bacteria",178
"vi201130.048","LNA_Bacteria",241
"vi201130.048","Viruses",5212
"vi201130.048","V1",4869
"vi201130.048","V2",129
"vi201130.048","V3",7
"vi201130.049","root",7950
"vi201130.049","Bacteria",79
"vi201130.049","HNA_Bacteria",7
"vi201130.049","LNA_Bacteria",69
"vi201130.049","Viruses",4532
"vi201130.049","V1",4362
"vi201130.049","V2",18
"vi201130.049","V3",0
"vi201130.050","root",1635
"vi201130.050","Bacteria",7
"vi201130.050","HNA_Bacteria",3
"vi201130.050","LNA_Bacteria",4
"vi201130.050","Viruses",731
"vi201130.050","V1",708
"vi201130.050","V2",3
"vi201130.050","V3",0
"vi201130.051","root",2115
"vi201130.051","Bacteria",26
"vi201130.051","HNA_Bacteria",1
"vi201130.051","LNA_Bacteria",24
"vi201130.051","Viruses",884
"vi201130.051","V1",839
"vi201130.051","V2",4
"vi201130.051","V3",0
"vi201130.052","root",1530
"vi201130.052","Bacteria",12
"vi201130.052","HNA_Bacteria",4
"vi201130.052","LNA_Bacteria",8
"vi201130.052","Viruses",755
"vi201130.052","V1",737
"vi201130.052","V2",4
"vi201130.052","V3",0
"vi201130.053","root",2655
"vi201130.053","Bacteria",22
"vi201130.053","HNA_Bacteria",3
"vi201130.053","LNA_Bacteria",19
"vi201130.053","Viruses",931
"vi201130.053","V1",902
"vi201130.053","V2",6
"vi201130.053","V3",0
"vi201130.067","root",38895
"vi201130.067","Bacteria",1998
"vi201130.067","HNA_Bacteria",1115
"vi201130.067","LNA_Bacteria",865
"vi201130.067","Viruses",11229
"vi201130.067","V1",9287
"vi201130.067","V2",1159
"vi201130.067","V3",80
"vi201130.068","root",3060
"vi201130.068","Bacteria",56
"vi201130.068","HNA_Bacteria",38
"vi201130.068","LNA_Bacteria",17
"vi201130.068","Viruses",1045
"vi201130.068","V1",932
"vi201130.068","V2",47
"vi201130.068","V3",2
"vi201130.069","root",1230
"vi201130.069","Bacteria",26
"vi201130.069","HNA_Bacteria",9
"vi201130.069","LNA_Bacteria",17
"vi201130.069","Viruses",635
"vi201130.069","V1",610
"vi201130.069","V2",1
"vi201130.069","V3",0
"vi201130.070","root",1080
"vi201130.070","Bacteria",24
"vi201130.070","HNA_Bacteria",11
"vi201130.070","LNA_Bacteria",13
"vi201130.070","Viruses",570
"vi201130.070","V1",553
"vi201130.070","V2",1
"vi201130.070","V3",0
"vi201130.071","root",975
"vi201130.071","Bacteria",21
"vi201130.071","HNA_Bacteria",8
"vi201130.071","LNA_Bacteria",13
"vi201130.071","Viruses",589
"vi201130.071","V1",569
"vi201130.071","V2",3
"vi201130.071","V3",0
"vi201130.072","root",1065
"vi201130.072","Bacteria",10
"vi201130.072","HNA_Bacteria",2
"vi201130.072","LNA_Bacteria",8
"vi201130.072","Viruses",591
"vi201130.072","V1",568
"vi201130.072","V2",5
"vi201130.072","V3",0
"vi201201.001","root",5100
"vi201201.001","Bacteria",62
"vi201201.001","HNA_Bacteria",28
"vi201201.001","LNA_Bacteria",33
"vi201201.001","Viruses",2917
"vi201201.001","V1",2833
"vi201201.001","V2",25
"vi201201.001","V3",0
"vi201201.002","root",1425
"vi201201.002","Bacteria",12
"vi201201.002","HNA_Bacteria",0
"vi201201.002","LNA_Bacteria",12
"vi201201.002","Viruses",708
"vi201201.002","V1",688
"vi201201.002","V2",0
"vi201201.002","V3",0
"vi201201.003","root",2895
"vi201201.003","Bacteria",31
"vi201201.003","HNA_Bacteria",9
"vi201201.003","LNA_Bacteria",22
"vi201201.003","Viruses",1086
"vi201201.003","V1",1048
"vi201201.003","V2",6
"vi201201.003","V3",0
"vi201201.004","root",2100
"vi201201.004","Bacteria",9
"vi201201.004","HNA_Bacteria",0
"vi201201.004","LNA_Bacteria",9
"vi201201.004","Viruses",1156
"vi201201.004","V1",1112
"vi201201.004","V2",5
"vi201201.004","V3",0
"vi201201.005","root",2265
"vi201201.005","Bacteria",16
"vi201201.005","HNA_Bacteria",1
"vi201201.005","LNA_Bacteria",14
"vi201201.005","Viruses",942
"vi201201.005","V1",886
"vi201201.005","V2",8
"vi201201.005","V3",0
"vi201201.006","root",1230
"vi201201.006","Bacteria",3
"vi201201.006","HNA_Bacteria",1
"vi201201.006","LNA_Bacteria",2
"vi201201.006","Viruses",666
"vi201201.006","V1",651
"vi201201.006","V2",1
"vi201201.006","V3",0
"vi201201.007","root",1695
"vi201201.007","Bacteria",11
"vi201201.007","HNA_Bacteria",2
"vi201201.007","LNA_Bacteria",8
"vi201201.007","Viruses",829
"vi201201.007","V1",802
"vi201201.007","V2",1
"vi201201.007","V3",0
"vi201201.008","root",1200
"vi201201.008","Bacteria",8
"vi201201.008","HNA_Bacteria",5
"vi201201.008","LNA_Bacteria",3
"vi201201.008","Viruses",573
"vi201201.008","V1",549
"vi201201.008","V2",1
"vi201201.008","V3",0
"vi201201.021","root",1485
"vi201201.021","Bacteria",17
"vi201201.021","HNA_Bacteria",8
"vi201201.021","LNA_Bacteria",9
"vi201201.021","Viruses",661
"vi201201.021","V1",637
"vi201201.021","V2",2
"vi201201.021","V3",0
"vi201201.022","root",840
"vi201201.022","Bacteria",15
"vi201201.022","HNA_Bacteria",5
"vi201201.022","LNA_Bacteria",9
"vi201201.022","Viruses",489
"vi201201.022","V1",480
"vi201201.022","V2",2
"vi201201.022","V3",0
"vi201201.023","root",1335
"vi201201.023","Bacteria",25
"vi201201.023","HNA_Bacteria",8
"vi201201.023","LNA_Bacteria",16
"vi201201.023","Viruses",680
"vi201201.023","V1",657
"vi201201.023","V2",1
"vi201201.023","V3",0
"vi201201.024","root",1125
"vi201201.024","Bacteria",12
"vi201201.024","HNA_Bacteria",4
"vi201201.024","LNA_Bacteria",8
"vi201201.024","Viruses",634
"vi201201.024","V1",618
"vi201201.024","V2",2
"vi201201.024","V3",0
"vi201201.025","root",1215
"vi201201.025","Bacteria",10
"vi201201.025","HNA_Bacteria",3
"vi201201.025","LNA_Bacteria",7
"vi201201.025","Viruses",617
"vi201201.025","V1",595
"vi201201.025","V2",4
"vi201201.025","V3",1
"vi201201.026","root",1200
"vi201201.026","Bacteria",7
"vi201201.026","HNA_Bacteria",1
"vi201201.026","LNA_Bacteria",5
"vi201201.026","Viruses",613
"vi201201.026","V1",600
"vi201201.026","V2",4
"vi201201.026","V3",0
"vi201201.027","root",1800
"vi201201.027","Bacteria",18
"vi201201.027","HNA_Bacteria",6
"vi201201.027","LNA_Bacteria",12
"vi201201.027","Viruses",750
"vi201201.027","V1",670
"vi201201.027","V2",5
"vi201201.027","V3",0
"vi201201.041","root",7650
"vi201201.041","Bacteria",608
"vi201201.041","HNA_Bacteria",331
"vi201201.041","LNA_Bacteria",277
"vi201201.041","Viruses",5238
"vi201201.041","V1",4518
"vi201201.041","V2",554
"vi201201.041","V3",51
"vi201201.042","root",2235
"vi201201.042","Bacteria",43
"vi201201.042","HNA_Bacteria",13
"vi201201.042","LNA_Bacteria",30
"vi201201.042","Viruses",1099
"vi201201.042","V1",1017
"vi201201.042","V2",13
"vi201201.042","V3",0
"vi201201.043","root",2505
