"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"BA220413.064","Viruses",NA,2022-04-13,"PE486",1,7,"0.22",12,1,8120.01101018442,507.500688136526,7612.51032204789,5373107.62455271,3946182.95866721,1291725.78090627,135198.884979236,661.71186440678,0.0666666666666667
"BA220413.065","Viruses",NA,2022-04-13,"PE486",1,7,"0.22",12,2,16102.3947151115,527.947367708573,15574.4473474029,5558353.97742912,4021015.09169825,1403497.50100524,133841.38472563,345.188034188034,0.0338983050847458
"BA220413.066","Viruses",NA,2022-04-13,"PE486",1,7,"0.22",12,3,5917.97412606661,246.582255252776,5671.39187081384,4621387.28323699,3389086.66878249,1118429.79818213,113870.816272379,780.906976744186,0.0434782608695652
"VI210503.063","Viruses",2021-04-15,2021-05-03,"PE486",1,7,"0.22",24,1,6338.02816901408,1584.50704225352,4753.52112676056,14214084.5070423,10715212.9179323,3203503.84990279,295367.739207121,2242.66666666667,0.333333333333333
"VI210503.064","Viruses",2021-04-15,2021-05-03,"PE486",1,7,"0.22",24,2,6338.02816901408,1584.50704225352,4753.52112676056,14257746.4788732,10586262.8807992,3363032.12244714,308451.475626924,2249.55555555556,0.333333333333333
"VI210503.065","Viruses",2021-04-15,2021-05-03,"PE486",1,7,"0.22",24,3,-6338.02816901408,-576.184379001281,-5761.8437900128,14278873.2394366,10674661.7535661,3346488.88774763,257722.598122922,-2252.88888888889,0.1
"VI210503.171","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",0,1,13380.2816901408,0,13380.2816901408,13904225.3521127,10480322.7685001,3183616.63917648,240285.944436114,1039.15789473684,0
"VI210503.172","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",0,2,2816.9014084507,0,2816.9014084507,13816197.1830986,10381767.3003642,3189359.31984533,245070.562889043,4904.75,0
"VI210503.173","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",0,3,21126.7605633803,2779.83691623425,18346.923647146,13446478.8732394,10078839.3703227,3113776.58635363,253862.916563078,636.466666666667,0.151515151515152
"VI220408.005","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",3,1,28124.1341091715,1041.63459663598,27082.4995125355,11203103.3527293,6204478.08191695,4588977.59359996,409647.67721238,398.344827586207,0.0384615384615384
"VI220408.006","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",3,2,6511.49903020227,217.049967673409,6294.44906252886,10858409.5317262,5758374.99256057,4661321.89063529,438712.64853038,1667.57446808511,0.0344827586206897
"VI220408.007","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",3,3,32834.5802161263,788.029925187032,32046.5502909393,10215849.2657246,5558280.95831397,4318648.73678171,338919.570628901,311.130801687764,0.0245901639344262
"VI220408.008","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",6,1,4571.90357439734,397.55683255629,4174.34674184105,10191742.8650596,5603276.04459009,4230585.92924874,357880.891220735,2229.21212121212,0.0952380952380952
"VI220408.009","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",6,2,1523.96785813245,126.997321511037,1396.97053662141,10761152.6738709,5852866.24392569,4511997.19764303,396289.232302161,7061.27272727273,0.0909090909090909
"VI220408.010","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",6,3,1801.05292324744,0,1801.05292324744,10286228.8722638,5661873.15786132,4273725.79950641,350629.914896053,5711.23076923077,0
"VI220408.011","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",9,1,10667.7750069271,237.061666820603,10430.7133401065,9199778.33194791,4991970.51295459,3878075.38576158,329732.433231734,862.38961038961,0.0227272727272727
"VI220408.012","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",9,2,2078.13798836243,148.438427740173,1929.69956062225,8517594.9016348,4641763.89564827,3573723.53205933,302107.473927204,4098.66666666667,0.0769230769230769
"VI220408.013","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",9,3,2078.13798836243,148.438427740173,1929.69956062225,8555555.55555556,4620421.21652044,3625972.21345564,309162.125579471,4116.93333333333,0.0769230769230769
"VI220408.014","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",12,1,4294.81850928235,0,4294.81850928235,8151842.61568301,4326579.20956758,3533750.5585997,291512.847515741,1898.06451612903,0
"VI220408.015","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",12,2,1246.88279301746,0,1246.88279301746,8106400.66500416,4237491.86267106,3564767.11099351,304141.691339587,6501.33333333333,0
"VI220408.016","Viruses",NA,2022-04-08,"PE486",2,7,"0.22",12,3,1523.96785813245,126.997321511037,1396.97053662141,8581601.55167636,4806560.96978727,3482596.45097451,292444.130914585,5631.09090909091,0.0909090909090909
"VI210503.174","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",24,1,704.225352112676,156.494522691706,547.73082942097,11140845.0704225,8237008.5549249,2692947.18591186,210889.329585775,15820,0.285714285714286
"VI210503.175","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",24,2,704.225352112676,312.989045383412,391.236306729264,10643661.971831,7834528.44274125,2597149.25595979,211984.273129946,15114,0.800000000000001
"VI210503.176","Viruses",2021-04-16,2021-05-03,"PE486",2,7,"0.22",24,3,0,0,0,10775352.1126761,7961119.08883468,2600805.5315131,213427.492328271,Inf,NA
"VI210504.009","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",0,1,3125,520.833333333333,2604.16666666667,40593750,30849721.1380756,9390171.30360831,353857.558316122,12990,0.2
"VI210504.010","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",0,2,13125,0,13125,39838750,30407862.7397896,9025350.47957921,405536.780631188,3035.33333333333,0
"VI210504.011","Viruses",2021-04-17,2021-05-04,"PE486",3,7,"0.22",0,3,10625,1770.83333333333,8854.16666666666,40088750,30691562.3846864,9003943.11193112,393244.503382534,3773.05882352941,0.2
"VI220408.033","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",3,1,3463.56331393738,824.657931889852,2638.90538204753,8212247.15987808,6303641.60539791,1828492.5616063,80112.9928738714,2371.04,0.3125
"VI220408.034","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",3,2,2078.13798836243,129.883624272652,1948.25436408978,7906899.41812136,5980468.00340817,1841125.23674066,85306.1779725392,3804.8,0.0666666666666667
"VI220408.035","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",3,3,415.627597672485,124.688279301746,290.93931837074,7803546.68883347,5935795.14642786,1798162.39221929,69589.1501863298,18775.3333333333,0.428571428571428
"VI220408.036","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",6,1,4848.98863951233,1305.49694140717,3543.49169810516,7343308.39567747,5481188.01928522,1766749.29437473,95371.0820175291,1514.4,0.368421052631579
"VI220408.037","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",6,2,1246.88279301746,191.828122002686,1055.05467101477,7323358.27098919,5407158.54833083,1833819.55763946,82380.165018904,5873.33333333333,0.181818181818182
"VI220408.038","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",6,3,415.627597672485,83.125519534497,332.502078137988,8178165.69686894,6328152.4232573,1778695.15546896,71318.1181426811,19676.6666666667,0.25
"VI220408.039","Viruses",NA,2022-04-08,"PE486",3,7,"0.22",9,1,2632.30811859241,292.478679843601,2339.82943874881,7137711.27736215,5298051.32586647,1760019.84716659,79640.1043290954,2711.57894736842,0.125
