"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"VI210623.011","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",3,2,180000,93565.7686212361,86434.2313787639,1962647.05882353,1295846.662356,605769.283125457,61031.1133420681,10.9035947712418,1.08250825082508
"vi201214.041","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",3,3,206402.104801579,86926.5435115534,119475.561290025,2126704.6700285,1679161.39380384,426065.194887984,21478.0813366744,10.3036966220523,0.727567567567568
"VI210623.012","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",3,3,178235.294117647,101522.823529412,76712.4705882353,1919705.88235294,1309586.59261577,551972.170073703,58147.1196634682,10.7706270627063,1.32342007434944
"vi201214.050","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",6,1,227318.570488928,117878.358824967,109440.211663961,3889147.11686034,2952194.4623547,863891.006265084,73061.6482405583,17.1087962962963,1.07710280373832
"VI210623.013","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",6,1,182647.058823529,93035.8455882353,89611.2132352941,2176470.58823529,1441010.95483344,668521.982801758,66937.6506000908,11.9162640901771,1.03821656050955
"vi201214.057","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",6,2,204165.753124315,86870.7801816204,117294.972942695,2563385.22253892,2003006.63484025,525887.877440585,34490.7102580829,12.555412371134,0.740618101545254
"VI210623.014","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",6,2,180000,93280.5071315372,86719.4928684628,2211764.70588235,1441166.61740073,693367.288933355,77230.7995482692,12.2875816993464,1.07565789473684
"vi201214.058","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",6,3,208375.356281517,88841.2022430832,119534.154038434,2845165.53387415,2219773.04700454,592833.26184884,32559.2250207741,13.6540404040404,0.743228602383532
"VI210623.015","Viruses","2020-09-19","2021-06-23","PE477",4,1,"VPC",6,3,157647.058823529,78681.5050344462,78965.5537890832,2485000,1639127.73302647,763801.495972382,82070.7710011507,15.7630597014925,0.996402877697842
"vi201214.059","Viruses","2020-09-19","2020-12-14","PE477",4,1,"VP",9,1,195614.996711248,82670.6236101107,112944.373101137,2579302.78447709,2171950.65189755,392967.510397827,14384.6221817151,13.1856086079354,0.731958762886598
