"Sample_Name","Staining_Protocol","Expt_Date","Date_Measurement","Location","Station_Number","Depth","Sample_Type","Timepoint","Replicate","c_Bacteria","c_HNA","c_LNA","c_Viruses","c_V1","c_V2","c_V3","VBR","HNAperLNA"
"BA210625.066","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",0,3,595991.911456556,281415.213755676,314576.69770088,NA,NA,NA,NA,NA,0.894583787713559
"BA210625.019","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",3,1,610419.381359251,288622.207490515,321797.173868735,NA,NA,NA,NA,NA,0.896907216494846
"BA210625.067","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",3,1,573549.180496809,279685.266247048,293863.914249761,NA,NA,NA,NA,NA,0.951750972762646
"BA210625.020","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",3,2,605610.224725019,284158.632077247,321451.592647772,NA,NA,NA,NA,NA,0.883985765124555
"BA210625.068","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",3,2,613854.493240845,276966.390206655,336888.103034189,NA,NA,NA,NA,NA,0.822131704005431
"BA210625.021","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",3,3,641449.892022983,316320.483581871,325129.408441113,NA,NA,NA,NA,NA,0.972906403940887
"BA210625.069","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",3,3,583167.493765272,280720.822979165,302446.670786107,NA,NA,NA,NA,NA,0.928166351606806
"BA210625.022","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",6,1,596335.422644716,289416.577650322,306918.844994393,NA,NA,NA,NA,NA,0.942974282519567
"BA210625.070","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",6,1,593816.340598213,283586.467298973,310229.87329924,NA,NA,NA,NA,NA,0.914117213416882
"BA210625.023","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",6,2,616717.086475507,290912.919849233,325804.166626274,NA,NA,NA,NA,NA,0.892907303370787
"BA210625.071","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",6,2,595304.889080237,298338.543144514,296966.345935723,NA,NA,NA,NA,NA,1.00462071621101
"BA210625.024","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",6,3,619579.679710168,292973.330823069,326606.348887099,NA,NA,NA,NA,NA,0.897022767075306
"BA210625.072","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",6,3,581335.434095089,289295.564173992,292039.869921097,NA,NA,NA,NA,NA,0.990602975724354
"BA210625.040","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",9,1,575495.743896379,284147.451703356,291348.292193023,NA,NA,NA,NA,NA,0.97528442526481
"BA210625.088","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",9,1,574007.195414355,276996.498763412,297010.696650942,NA,NA,NA,NA,NA,0.932614555256065
"BA210625.041","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",9,2,604007.172513609,287029.146514321,316978.025999288,NA,NA,NA,NA,NA,0.905517490082943
"BA210625.089","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",9,2,593701.836868827,282382.938784268,311318.898084559,NA,NA,NA,NA,NA,0.907053637031595
"BA210625.042","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",9,3,592213.288386803,293534.785674061,298678.502712742,NA,NA,NA,NA,NA,0.982778415614237
"BA210625.090","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",9,3,616488.079016734,302296.47362546,314191.605391274,NA,NA,NA,NA,NA,0.962140516927557
"BA210625.043","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",12,1,582251.46393018,300841.353173191,281410.110756989,NA,NA,NA,NA,NA,1.06904955320877
"BA210625.091","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",12,1,597136.948750421,286845.329911139,310291.618839282,NA,NA,NA,NA,NA,0.924437891632879
"BA210625.044","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",12,2,591182.754822325,287590.064024163,303592.690798162,NA,NA,NA,NA,NA,0.947289156626506
"BA210625.092","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",12,2,601373.58673772,297141.228289197,304232.358448523,NA,NA,NA,NA,NA,0.976691729323308
"BA210625.045","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",12,3,575037.728978833,292033.670749536,283004.058229296,NA,NA,NA,NA,NA,1.03190630048465
"BA210625.093","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",12,3,607671.291853976,279759.830580618,327911.461273357,NA,NA,NA,NA,NA,0.853156609696547
"BA210624.131","Bacteria",2020-09-20,2021-06-24,"PE477",5,1,"0.22",24,1,56153.8461538462,7876.78384963453,48277.0623042116,NA,NA,NA,NA,NA,0.163157894736842
"BA210625.046","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",24,1,628968.985519858,321686.42770863,307282.557811229,NA,NA,NA,NA,NA,1.046875
"BA210625.094","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",24,1,577785.818484108,285461.877065783,292323.941418325,NA,NA,NA,NA,NA,0.976525821596244
"BA210624.132","Bacteria",2020-09-20,2021-06-24,"PE477",5,1,"0.22",24,2,56666.6666666667,5463.37817638266,51203.288490284,NA,NA,NA,NA,NA,0.106699751861042
"BA210625.047","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",24,2,636068.216741819,343755.774216867,292312.442524952,NA,NA,NA,NA,NA,1.17598748533438
"BA210625.095","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",24,2,574923.225249446,293694.617553328,281228.607696119,NA,NA,NA,NA,NA,1.04432696217975
"BA210624.133","Bacteria",2020-09-20,2021-06-24,"PE477",5,1,"0.22",24,3,56410.2564102564,5209.05520905521,51201.2012012012,NA,NA,NA,NA,NA,0.101736972704715
"BA210625.048","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VP",24,3,614885.026805323,332762.653472819,282122.373332504,NA,NA,NA,NA,NA,1.17949756888169
"BA210625.096","Bacteria",2020-09-20,2021-06-25,"PE477",5,1,"VPC",24,3,583854.516141591,286837.830848797,297016.685292794,NA,NA,NA,NA,NA,0.965729688101655
"BA210624.110","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",0,1,21730.7692307692,2414.52991452991,19316.2393162393,NA,NA,NA,NA,NA,0.125
"BA210624.017","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",0,1,319487.179487179,152372.763804745,167114.415682435,NA,NA,NA,NA,NA,0.911787072243346
"BA210624.089","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",0,1,357307.692307692,139187.529262717,218120.163044975,NA,NA,NA,NA,NA,0.638123167155425
"BA210624.111","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",0,2,27756.4102564103,1400.55281110327,26355.857445307,NA,NA,NA,NA,NA,0.0531400966183575
"BA210624.018","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",0,2,271923.076923077,121052.08370724,150870.993215837,NA,NA,NA,NA,NA,0.802354920100925
"BA210624.090","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",0,2,348076.923076923,132783.478924604,215293.44415232,NA,NA,NA,NA,NA,0.616755793226382
"BA210624.112","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",0,3,26858.9743589744,1018.34973872889,25840.6246202455,NA,NA,NA,NA,NA,0.0394088669950739
"BA210624.019","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",0,3,286025.641025641,132666.13176733,153359.509258311,NA,NA,NA,NA,NA,0.865066225165563
"BA210624.091","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",0,3,363205.128205128,143798.014830068,219407.11337506,NA,NA,NA,NA,NA,0.655393586005831
"BA210624.020","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",3,1,275641.025641026,134901.662180668,140739.363460358,NA,NA,NA,NA,NA,0.958521190261497
"BA210624.065","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",3,1,287307.692307692,141288.384512684,146019.307795009,NA,NA,NA,NA,NA,0.967600700525394
"BA210624.021","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",3,2,260128.205128205,125307.979847229,134820.225280976,NA,NA,NA,NA,NA,0.929444967074318
"BA210624.066","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",3,2,290512.820512821,137968.016431925,152544.804080896,NA,NA,NA,NA,NA,0.904442581726739
"BA210624.022","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",3,3,282051.282051282,134044.173648134,148007.108403148,NA,NA,NA,NA,NA,0.905660377358491
"BA210624.067","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",3,3,287820.512820513,133745.116130723,154075.39668979,NA,NA,NA,NA,NA,0.868049792531121
"BA210624.023","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",6,1,274230.769230769,136544.334887694,137686.434343075,NA,NA,NA,NA,NA,0.991705069124424
"BA210624.068","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",6,1,282948.717948718,135656.84127591,147291.876672808,NA,NA,NA,NA,NA,0.921006944444445
"BA210624.024","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",6,2,273589.743589744,144027.99581371,129561.747776033,NA,NA,NA,NA,NA,1.11165523996082
"BA210624.069","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",6,2,325000,150541.125541126,174458.874458874,NA,NA,NA,NA,NA,0.862903225806452
"BA210624.025","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",6,3,284615.384615385,146116.105125918,138499.279489467,NA,NA,NA,NA,NA,1.05499541704858
"BA210624.070","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",6,3,304102.564102564,141053.460136723,163049.103965841,NA,NA,NA,NA,NA,0.865098039215686
"BA210624.041","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",9,1,299871.794871795,130874.081123655,168997.71374814,NA,NA,NA,NA,NA,0.77441332323997
"BA210624.071","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",9,1,290897.435897436,146535.587489434,144361.848408002,NA,NA,NA,NA,NA,1.01505757307352
"BA210624.042","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",9,2,315512.820512821,141251.481689438,174261.338823383,NA,NA,NA,NA,NA,0.81057268722467
"BA210624.072","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",9,2,296153.846153846,136440.4809353,159713.365218547,NA,NA,NA,NA,NA,0.854283426741393
"BA210624.043","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",9,3,290256.41025641,131376.524166299,158879.886090111,NA,NA,NA,NA,NA,0.826892109500805
"BA210624.073","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",9,3,308846.153846154,147836.916706482,161009.237139672,NA,NA,NA,NA,NA,0.918189038919778
"BA210624.044","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",12,1,296923.076923077,144431.776754052,152491.300169025,NA,NA,NA,NA,NA,0.947147651006711
"BA210624.092","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",12,1,346666.666666667,145958.179581796,200708.487084871,NA,NA,NA,NA,NA,0.727214786488209
"BA210624.045","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",12,2,322820.512820513,149702.734839477,173117.777981036,NA,NA,NA,NA,NA,0.864745011086475
"BA210624.093","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",12,2,335897.435897436,147866.502626594,188030.933270842,NA,NA,NA,NA,NA,0.786394557823129
"BA210624.046","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",12,3,314358.974358974,144449.036243908,169909.938115066,NA,NA,NA,NA,NA,0.850150602409638
"BA210624.094","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",12,3,352179.487179487,155941.443832835,196238.043346652,NA,NA,NA,NA,NA,0.794654498044328
"BA210624.113","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",24,1,29038.4615384615,2165.14844804319,26873.3130904184,NA,NA,NA,NA,NA,0.0805687203791469
"BA210624.047","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",24,1,375384.615384615,168174.355477458,207210.259907157,NA,NA,NA,NA,NA,0.811612106238419
"BA210624.095","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",24,1,369871.794871795,155829.763456882,214042.031414913,NA,NA,NA,NA,NA,0.728033472803347
"BA210624.114","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",24,2,42884.6153846154,2425.02289377289,40459.5924908425,NA,NA,NA,NA,NA,0.0599369085173502
"BA210624.048","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",24,2,351538.461538462,173145.809414466,178392.652123995,NA,NA,NA,NA,NA,0.970588235294118
"BA210624.096","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",24,2,344871.794871795,151457.049379898,193414.745491897,NA,NA,NA,NA,NA,0.783068783068783
"BA210624.115","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"0.22",24,3,32628.2051282051,1784.35496794872,30843.8501602564,NA,NA,NA,NA,NA,0.0578512396694215
"BA210624.049","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VP",24,3,301666.666666667,156078.597681651,145588.068985016,NA,NA,NA,NA,NA,1.07205623901582
"BA210624.097","Bacteria",2020-09-21,2021-06-24,"PE477",6,1,"VPC",24,3,355512.820512821,152874.35067032,202638.4698425,NA,NA,NA,NA,NA,0.754419191919192
"vi201123.012","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"0.22",0,1,37837.8378378378,22932.0229320229,14905.8149058149,31874324.3243243,23766450.7639236,7474487.00349426,633386.556906511,842.392857142857,1.53846153846154
"vi201123.030","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,1,380810.810810811,215240.89306698,165569.917743831,2307567.56756757,2106339.35522824,152390.803501915,48837.4088374088,6.05961674946771,1.3
"vi201123.068","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,1,263027.027027027,98047.659489434,164979.367537593,611648.648648649,468567.837520247,106835.725855115,36245.0852732874,2.32542129058775,0.594302554027505
"vi201123.078","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,1,142702.702702703,68454.1765561596,74248.5261465431,492500,391051.732264907,72313.8109827952,29134.4567522979,3.45123106060606,0.921960072595281
"vi201124.010","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,1,314975.609756098,85326.2100732462,229649.399682851,633048.780487805,485678.761417244,138341.86490013,9028.15417043059,2.00983428836921,0.371549893842887
"vi201124.017","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,1,-53353.6585365854,-17073.1707317073,-36280.4878048781,-149329.268292683,-144973.105273643,-3659.1769359934,-696.986083046361,2.79885714285714,0.470588235294118
"vi201123.013","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"0.22",0,2,44594.5945945946,21123.7553342816,23470.8392603129,34632432.4324324,25737598.4723363,8223177.85709808,671656.102998081,776.606060606061,0.9
"vi201123.031","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,2,368918.918918919,209285.406969922,159633.511948997,2230270.27027027,2051758.71839582,131298.169136879,47213.3827375763,6.04542124542125,1.31103678929766
"vi201123.069","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,2,244108.108108108,85834.8713838866,158273.236724221,513486.486486487,383614.780555957,98954.7140723612,30916.9918581683,2.10352081488043,0.542320819112628
"vi201123.079","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,2,131081.081081081,64530.1519402239,66550.9291408572,536959.459459459,428440.093636944,82563.9763779527,25955.3894445627,4.09639175257732,0.969635627530364
"vi201124.011","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,2,309170.731707317,84545.3475446283,224625.384162689,590121.951219512,441050.733331611,139067.637058995,10003.5808289065,1.90872514988955,0.376383763837638
"vi201124.018","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,2,253841.463414634,91299.9268957267,162541.536518907,452865.853658537,327282.518571519,109250.468233759,16332.8668532587,1.78404996396829,0.561702127659575
"vi201123.014","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"0.22",0,3,51351.3513513514,23884.3494657448,27467.0018856065,32860810.8108108,24497651.6038171,7692423.05420765,670736.152786101,639.921052631579,0.869565217391304
"vi201123.032","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,3,339189.189189189,207993.37072922,131195.818459969,1810810.81081081,1638125.9366441,118152.80864038,54532.0655263294,5.33864541832669,1.58536585365854
"vi201123.070","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,3,248324.324324324,90643.5101623268,157680.814161998,469162.162162162,340266.457123215,94914.569775639,33981.1352633081,1.88931214627775,0.574854402192532
"vi201123.080","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",0,3,133108.108108108,60491.4377940694,72616.6703140388,242229.72972973,179215.554952694,43968.0897961952,19046.0849808403,1.81979695431472,0.833024118738404
"vi201124.012","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,3,314878.048780488,87861.6048161101,227016.443964378,716073.170731707,562667.776343502,143930.888647327,9474.50574087914,2.27412858249419,0.387027491408935
"vi201124.019","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",0,3,265304.87804878,89165.5523295751,176139.325719205,392743.902439024,282372.643549144,96741.5195370362,13629.7393528443,1.48034934497817,0.506221719457014
"vi201123.033","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,1,388378.378378378,221167.329640507,167211.048737871,3119459.45945946,2915903.51289973,153021.175604067,50534.7709556642,8.03201113430758,1.32268370607029
"vi201123.071","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,1,251513.513513514,92967.0869322931,158546.42658122,663540.540540541,532059.111387292,102618.394921253,28863.0342319949,2.63819041478616,0.586371379897785
"vi201123.081","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,1,134594.594594595,63188.0529177826,71406.5416768119,354797.297297297,279633.974079539,53923.9068472939,21239.4163704648,2.63604417670683,0.884905660377358
"vi201124.013","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,1,318097.56097561,91518.8721568393,226578.68881877,628463.414634146,483243.475609756,136197,9022.93902439024,1.97569391197669,0.403916505272219
"vi201124.020","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,1,271402.43902439,94035.4930641087,177366.945960282,343475.609756098,241372.611020924,89760.8780089434,12342.1207262297,1.26555830150528,0.530174844895657
"vi201123.034","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,2,359189.189189189,212417.97518172,146771.21400747,2222162.16216216,2049601.94572732,128521.411198863,44038.8052359741,6.18660647103085,1.44727272727273
"vi201123.072","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,2,249837.837837838,92048.3623082542,157789.475529584,626189.189189189,491576.246031799,103105.599073587,31507.3440838031,2.50638251839031,0.583361862375899
"vi201123.082","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,2,139729.72972973,70066.9811566629,69662.7485730668,487364.864864865,398700.388854967,69656.6667737892,19007.8092361089,3.48791102514507,1.00580270793037
"vi201124.014","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,2,306926.829268293,77670.2841976791,229256.545070614,606560.975609756,482840.620168433,117319.483216971,6400.87222435209,1.97623966942149,0.338792003402807
"vi201124.021","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,2,262134.146341463,93441.8269097367,168692.319431727,345182.926829268,252000.402200683,80041.3993604513,13141.1252681338,1.31681786461968,0.553918680023571
"vi201123.035","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,3,348918.918918919,182462.1869576,166456.731961319,2085405.40540541,1918288.51869773,118670.767954655,48446.1187530241,5.97676219984508,1.09615384615385
"vi201123.073","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,3,250054.054054054,93993.0987371039,156060.95531695,589918.918918919,454225.269049452,103768.746595797,31924.9032736698,2.35916558581928,0.602284527518172
"vi201123.083","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",3,3,127702.702702703,64120.7663359562,63581.9363667465,383175.675675676,300939.07900329,58804.1878512175,23432.4088211683,3.0005291005291,1.00847457627119
"vi201124.015","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,3,309268.292682927,85325.4788262844,223942.813856642,691243.902439024,545597.496358296,137190.684895663,8455.72118506558,2.23509463722398,0.381014587415632
"vi201124.022","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",3,3,271524.390243902,90441.4328594281,181082.957384474,373231.707317073,273064.504653214,87972.9345134758,12194.2681503828,1.37457893554907,0.499447513812155
"vi201123.042","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,1,362702.702702703,207181.81089101,155520.891811693,5533783.78378378,5355209.16956561,137482.1603782,41092.4538399786,15.2570789865872,1.33217993079585
"vi201123.074","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,1,256918.918918919,99180.6423749233,157738.276543996,966351.351351351,814306.353604091,117734.189862086,34310.8078851746,3.76130864717021,0.628767123287671
"vi201123.084","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,1,129054.054054054,63988.1792021667,65065.8748518874,624256.756756757,532496.51673521,67833.1891684709,23927.0508530762,4.83717277486911,0.98343685300207
"vi201124.029","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,1,322463.414634146,83809.2848134408,238654.129820706,905780.487804878,742714.387523516,154386.316584012,8679.78369734999,2.80894032221466,0.351174668028601
"vi201124.037","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,1,252865.853658537,83911.0652864647,168954.788372072,592621.951219512,457575.452284237,120785.310380617,14261.1885546588,2.34362189534603,0.496648044692737
"vi201123.043","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,2,374594.594594595,206672.879776328,167921.714818267,3059189.18918919,2860559.36979634,150784.680415012,47845.1389778404,8.16666666666667,1.23076923076923
"vi201123.075","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,2,244216.216216216,92857.2607112753,151358.955504941,907864.864864865,729517.489721526,142698.777770527,35648.5973728126,3.71746347941567,0.613490364025696
"vi201123.085","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,2,129864.864864865,65740.7199730851,64124.1448917797,587905.405405405,494296.704767002,70087.7327114951,23520.9679269085,4.5270551508845,1.02521008403361
"vi201124.030","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,2,331926.829268293,82542.9086297326,249383.92063856,847536.585365854,695100.244815217,144767.183044673,7669.15750596371,2.55338379013888,0.330987292277615
"vi201124.038","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,2,253109.756097561,80058.587531045,173051.168566516,484573.170731707,373339.558762429,99137.6717992176,12095.9401700612,1.91447843893038,0.462629569012548
"vi201123.044","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,3,350270.27027027,203920.787146594,146349.483123677,2751081.08108108,2602064.18918919,104598.39527027,44418.4966216216,7.85416666666667,1.39338235294118
"vi201123.076","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,3,241189.189189189,92586.3987167459,148602.790472443,940027.027027027,769255.537543213,140567.719311952,30203.7701718618,3.89746750336172,0.623046165030898
"vi201123.086","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",6,3,118648.648648649,63701.2608522256,54947.387796423,730067.567567568,629700.004954129,69709.8343969699,30657.7282164684,6.15318906605922,1.1593137254902
"vi201124.031","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,3,315048.780487805,81760.5702380144,233288.21024979,694268.292682927,562620.236913026,124122.622071014,7525.43369888682,2.20368506619184,0.350470219435737
"vi201124.039","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",6,3,288597.56097561,83413.6288284148,205183.932147195,420182.926829268,318735.317759584,93745.6816939953,7701.92737568924,1.4559476019438,0.406530998580218
"vi201123.045","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,1,423783.783783784,227777.052783406,196006.731000378,6079729.72972973,5799668.34177692,211193.833538187,68867.5544146261,14.3463010204082,1.16208791208791
"vi201123.091","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,1,241837.837837838,87024.9795249795,154812.858312858,1639756.75675676,1427774.81663085,180975.785525933,31006.1545999686,6.78039785426911,0.562130177514793
"vi201124.032","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,1,306121.951219512,83514.3975854474,222607.553634065,790219.512195122,655067.789072798,128018.58429273,7133.1388295949,2.58138793721616,0.375164257555848
"vi201124.040","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,1,231280.487804878,69236.2451502213,162044.242654657,325060.975609756,256686.323306644,63028.4860736511,5346.16622946147,1.40548378592143,0.427267541357673
"vi201123.046","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,2,380540.540540541,214760.503077335,165780.037463206,3345675.67567568,3148154.00677646,153627.964699393,43893.7041998267,8.79190340909091,1.29545454545455
"vi201123.092","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,2,246810.810810811,89347.6690664464,157463.141744364,1043324.32432432,876244.480641695,138123.564638328,28956.2790443013,4.2272229522558,0.567419575633128
"vi201124.033","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,2,322658.536585366,87270.8946037783,235387.641981588,812951.219512195,671060.64083614,132576.202135175,9314.37654088068,2.51954040365863,0.370753935376968
"vi201124.041","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,2,235304.87804878,63304.9021022755,171999.975946505,333231.707317073,259377.666382253,69162.638912012,4691.40202280862,1.41616999222597,0.368051807879115
"vi201123.047","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,3,380540.540540541,222295.959325662,158244.581214878,2839189.18918919,2669019.99078261,125589.661922601,44579.5364839768,7.4609375,1.4047619047619
"vi201123.093","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",9,3,233783.783783784,73922.8742455292,159860.909538255,717864.864864865,588090.547630113,111100.624670138,18673.6925646136,3.07063583815029,0.46241995281429
"vi201124.034","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,3,300658.536585366,78150.7433349021,222507.793250464,693487.804878049,578118.14835951,109255.488011645,6114.16850689361,2.30656282956113,0.351226993865031
"vi201124.042","Viruses",2020-09-16,2020-11-24,"PE477",1,1,"VPC",9,3,245304.87804878,74050.7656318443,171254.112416936,378597.56097561,304673.768437289,68536.6335679167,5387.15897040393,1.54337559035546,0.43240284619595
"vi201123.053","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",12,1,276486.486486487,179213.994108832,97272.4923776549,5063783.78378378,4829921.42894129,186375.020780587,47487.334061903,18.3147605083089,1.84239130434783
"vi201123.094","Viruses",2020-09-16,2020-11-23,"PE477",1,1,"VP",12,1,250378.378378378,89944.3636490559,160434.014729323,1310243.24324324,1093612.25528896,180693.918891545,35937.0690627426,5.23305267702936,0.560631508229761
