"file_name","pop","count"
vi201123.068.1,root,22965
vi201123.068.1,Bacteria,4920
vi201123.068.1,HNA_Bacteria,1815
vi201123.068.1,LNA_Bacteria,3054
vi201123.068.1,Viruses,12304
vi201123.068.1,V1,9127
vi201123.068.1,V2,2081
vi201123.068.1,V3,706
vi201123.069.1,root,20385
vi201123.069.1,Bacteria,4570
vi201123.069.1,HNA_Bacteria,1589
vi201123.069.1,LNA_Bacteria,2930
vi201123.069.1,Viruses,10489
vi201123.069.1,V1,7544
vi201123.069.1,V2,1946
vi201123.069.1,V3,608
vi201123.070.1,root,22665
vi201123.070.1,Bacteria,4660
vi201123.070.1,HNA_Bacteria,1678
vi201123.070.1,LNA_Bacteria,2919
vi201123.070.1,Viruses,9613
vi201123.070.1,V1,6729
vi201123.070.1,V2,1877
vi201123.070.1,V3,672
vi201123.071.1,root,24660
vi201123.071.1,Bacteria,4719
vi201123.071.1,HNA_Bacteria,1721
vi201123.071.1,LNA_Bacteria,2935
vi201123.071.1,Viruses,13287
vi201123.071.1,V1,10323
vi201123.071.1,V2,1991
vi201123.071.1,V3,560
vi201123.072.1,root,23220
vi201123.072.1,Bacteria,4667
vi201123.072.1,HNA_Bacteria,1704
vi201123.072.1,LNA_Bacteria,2921
vi201123.072.1,Viruses,12595
vi201123.072.1,V1,9564
vi201123.072.1,V2,2006
vi201123.072.1,V3,613
vi201123.073.1,root,22785
vi201123.073.1,Bacteria,4681
vi201123.073.1,HNA_Bacteria,1740
vi201123.073.1,LNA_Bacteria,2889
vi201123.073.1,Viruses,11908
vi201123.073.1,V1,8864
vi201123.073.1,V2,2025
vi201123.073.1,V3,623
vi201123.074.1,root,31125
vi201123.074.1,Bacteria,4811
vi201123.074.1,HNA_Bacteria,1836
vi201123.074.1,LNA_Bacteria,2920
vi201123.074.1,Viruses,18912
vi201123.074.1,V1,15569
vi201123.074.1,V2,2251
vi201123.074.1,V3,656
vi201123.075.1,root,27285
vi201123.075.1,Bacteria,4592
vi201123.075.1,HNA_Bacteria,1719
vi201123.075.1,LNA_Bacteria,2802
vi201123.075.1,Viruses,17783
vi201123.075.1,V1,13977
vi201123.075.1,V2,2734
vi201123.075.1,V3,683
vi201123.076.1,root,27510
vi201123.076.1,Bacteria,4519
vi201123.076.1,HNA_Bacteria,1714
vi201123.076.1,LNA_Bacteria,2751
vi201123.076.1,Viruses,18391
vi201123.076.1,V1,14721
vi201123.076.1,V2,2690
vi201123.076.1,V3,578
vi201123.078.1,root,7065
vi201123.078.1,Bacteria,1079
vi201123.078.1,HNA_Bacteria,508
vi201123.078.1,LNA_Bacteria,551
vi201123.078.1,Viruses,4336
vi201123.078.1,V1,3369
vi201123.078.1,V2,623
vi201123.078.1,V3,251
vi201123.079.1,root,7965
vi201123.079.1,Bacteria,989
vi201123.079.1,HNA_Bacteria,479
vi201123.079.1,LNA_Bacteria,494
vi201123.079.1,Viruses,4726
vi201123.079.1,V1,3648
vi201123.079.1,V2,703
vi201123.079.1,V3,221
vi201123.080.1,root,6390
vi201123.080.1,Bacteria,1003
vi201123.080.1,HNA_Bacteria,449
vi201123.080.1,LNA_Bacteria,539
vi201123.080.1,Viruses,2507
vi201123.080.1,V1,1769
vi201123.080.1,V2,434
vi201123.080.1,V3,188
vi201123.081.1,root,6585
vi201123.081.1,Bacteria,1019
vi201123.081.1,HNA_Bacteria,469
vi201123.081.1,LNA_Bacteria,530
vi201123.081.1,Viruses,3384
vi201123.081.1,V1,2541
vi201123.081.1,V2,490
vi201123.081.1,V3,193
vi201123.082.1,root,7830
vi201123.082.1,Bacteria,1054
vi201123.082.1,HNA_Bacteria,520
vi201123.082.1,LNA_Bacteria,517
vi201123.082.1,Viruses,4357
vi201123.082.1,V1,3440
vi201123.082.1,V2,601
vi201123.082.1,V3,164
vi201123.083.1,root,6780
vi201123.083.1,Bacteria,964
vi201123.083.1,HNA_Bacteria,476
vi201123.083.1,LNA_Bacteria,472
vi201123.083.1,Viruses,3573
vi201123.083.1,V1,2697
vi201123.083.1,V2,527
vi201123.083.1,V3,210
vi201123.084.1,root,8805
vi201123.084.1,Bacteria,973
vi201123.084.1,HNA_Bacteria,475
vi201123.084.1,LNA_Bacteria,483
vi201123.084.1,Viruses,5278
vi201123.084.1,V1,4451
vi201123.084.1,V2,567
vi201123.084.1,V3,200
vi201123.085.1,root,7800
vi201123.085.1,Bacteria,972
vi201123.085.1,HNA_Bacteria,488
vi201123.085.1,LNA_Bacteria,476
vi201123.085.1,Viruses,5010
vi201123.085.1,V1,4161
vi201123.085.1,V2,590
vi201123.085.1,V3,198
vi201123.086.1,root,8160
vi201123.086.1,Bacteria,895
vi201123.086.1,HNA_Bacteria,473
vi201123.086.1,LNA_Bacteria,408
vi201123.086.1,Viruses,6048
vi201123.086.1,V1,5176
vi201123.086.1,V2,573
vi201123.086.1,V3,252
vi201123.087.1,root,1110
vi201123.087.1,Bacteria,41
vi201123.087.1,HNA_Bacteria,26
vi201123.087.1,LNA_Bacteria,15
vi201123.087.1,Viruses,734
vi201123.087.1,V1,704
vi201123.087.1,V2,14
vi201123.087.1,V3,10
vi201123.088.1,root,915
vi201123.088.1,Bacteria,14
vi201123.088.1,HNA_Bacteria,5
vi201123.088.1,LNA_Bacteria,9
vi201123.088.1,Viruses,497
vi201123.088.1,V1,487
vi201123.088.1,V2,4
vi201123.088.1,V3,0
vi201123.089.1,root,1020
vi201123.089.1,Bacteria,20
vi201123.089.1,HNA_Bacteria,13
vi201123.089.1,LNA_Bacteria,7
vi201123.089.1,Viruses,475
vi201123.089.1,V1,465
vi201123.089.1,V2,1
vi201123.089.1,V3,0
vi201123.090.1,root,915
vi201123.090.1,Bacteria,9
vi201123.090.1,HNA_Bacteria,1
vi201123.090.1,LNA_Bacteria,7
vi201123.090.1,Viruses,431
vi201123.090.1,V1,420
vi201123.090.1,V2,1
vi201123.090.1,V3,0
vi201123.091.1,root,44490
vi201123.091.1,Bacteria,4533
vi201123.091.1,HNA_Bacteria,1615
vi201123.091.1,LNA_Bacteria,2873
vi201123.091.1,Viruses,31400
vi201123.091.1,V1,26800
vi201123.091.1,V2,3397
vi201123.091.1,V3,582
vi201123.092.1,root,29505
vi201123.092.1,Bacteria,4630
vi201123.092.1,HNA_Bacteria,1658
